,Lineage,parent,MIN(collection_date),parent_date,gap,N,M,S,E
476,B.1.1.273,B.1.1,2020-05-25,2020-01-04,142,0.0004731171,0.0004522726,0.0007762155,0.0003680023
477,B.1.1.274,B.1.1,2020-04-03,2020-01-04,90,0.0010099860,0.0007318940,0.0016548859,0.0005368247
478,B.1.1.275,B.1.1,2020-03-19,2020-01-04,75,0.0018564184,0.0010847622,0.0019687089,0.0011012534
479,B.1.1.277,B.1.1,2020-03-17,2020-01-04,73,0.0008807956,0.0009983734,0.0014595339,0.0008251120
480,B.1.1.279,B.1.1,2020-03-21,2020-01-04,77,0.0007477755,0.0009284179,0.0011959898,0.0028019400
481,B.1.1.28,B.1.1,2020-03-05,2020-01-04,61,0.0007335140,0.0016051846,0.0013931066,0.0008128217
482,B.1.1.280,B.1.1,2020-07-30,2020-01-04,208,0.0003503282,0.0003106356,0.0006744501,0.0001473797
483,B.1.1.282,B.1.1,2020-03-26,2020-01-04,82,0.0009914937,0.0009815484,0.0014964225,0.0010520773
484,B.1.1.283,B.1.1,2020-03-16,2020-01-04,72,0.0010185927,0.0010887745,0.0017957545,0.0011466136
485,B.1.1.284,B.1.1,2020-05-22,2020-01-04,139,0.0005760289,0.0005635071,0.0009266354,0.0005846845
486,B.1.1.285,B.1.1,2020-01-09,2020-01-04,5,0.0158495142,0.0155286827,0.0197962085,0.0119261565
487,B.1.1.286,B.1.1,2020-06-04,2020-01-04,152,0.0004709407,0.0005144767,0.0007187566,0.0004696406
488,B.1.1.288,B.1.1,2020-07-20,2020-01-04,198,0.0003937193,0.0004015545,0.0006395733,0.0004188798
489,B.1.1.289,B.1.1,2020-03-20,2020-01-04,76,0.0009316610,0.0009438379,0.0013583298,0.0010649213
490,B.1.1.29,B.1.1,2020-04-08,2020-01-04,95,0.0008313635,0.0008250331,0.0012985648,0.0008620369
491,B.1.1.290,B.1.1,2020-05-11,2020-01-04,128,0.0006399068,0.0006079210,0.0007919787,0.0006449701
492,B.1.1.291,B.1.1,2020-03-09,2020-01-04,65,0.0009761389,0.0009363057,0.0017076342,0.0008701575
493,B.1.1.294,B.1.1,2020-03-31,2020-01-04,87,0.0008268704,0.0007920551,0.0012473221,0.0005824394
494,B.1.1.296,B.1.1,2020-03-20,2020-01-04,76,0.0010679287,0.0010300238,0.0016733098,0.0010862655
495,B.1.1.297,B.1.1,2020-07-16,2020-01-04,194,0.0003881982,0.0002795559,0.0005166909,0.0002722836
496,B.1.1.298,B.1.1,2020-06-08,2020-01-04,156,0.0005071390,0.0005249001,0.0007620837,0.0016682405
497,B.1.1.299,B.1.1,2020-05-22,2020-01-04,139,0.0005361940,0.0005631785,0.0009466394,0.0005939293
498,B.1.1.3,B.1.1,2020-03-18,2020-01-04,74,0.0010902912,0.0010543749,0.0014628167,0.0011649404
499,B.1.1.30,B.1.1,2020-05-18,2020-01-04,135,0.0005988001,0.0005798653,0.0009858465,0.0006115272
500,B.1.1.300,B.1.1,2020-06-11,2020-01-04,159,0.0005145732,0.0004923384,0.0007876350,0.0005192212
501,B.1.1.301,B.1.1,2020-05-22,2020-01-04,139,0.0004811321,0.0005171529,0.0008236611,0.0005656832
502,B.1.1.302,B.1.1,2020-07-06,2020-01-04,184,0.0003974309,0.0004211352,0.0006669458,0.0004391470
503,B.1.1.303,B.1.1,2020-06-09,2020-01-04,157,0.0004645595,0.0004972846,0.0007295130,0.0005255183
504,B.1.1.304,B.1.1,2020-03-31,2020-01-04,87,0.0007117032,0.0008858329,0.0009590794,0.0009300776
505,B.1.1.305,B.1.1,2020-04-10,2020-01-04,148,0.0003918925,0.0003623795,0.0006486546,0.0001850913
506,B.1.1.306,B.1.1,2020-03-01,2020-01-04,57,0.0009760903,0.0010931588,0.0018602710,0.0008564650
507,B.1.1.307,B.1.1,2020-06-22,2020-01-04,170,0.0003877483,0.0004590124,0.0006715709,0.0004751050
508,B.1.1.308,B.1.1,2020-08-31,2020-01-04,240,0.0002696595,0.0003261742,0.0005353781,0.0001472525
509,B.1.1.309,B.1.1,2020-03-27,2020-01-04,94,0.0005446912,0.0007842479,0.0010905056,0.0003317533
510,B.1.1.31,B.1.1,2020-06-07,2020-01-04,155,0.0005389386,0.0005100783,0.0008570770,0.0005326205
511,B.1.1.310,B.1.1,2020-05-15,2020-01-04,132,0.0006134542,0.0006090547,0.0008069216,0.0006254256
512,B.1.1.311,B.1.1,2020-06-06,2020-01-04,172,0.0003263220,0.0004420664,0.0006366763,0.0004588732
513,B.1.1.312,B.1.1,2020-08-13,2020-01-04,222,0.0003614223,0.0003491752,0.0005796976,0.0003618802
514,B.1.1.315,B.1.1,2020-08-01,2020-01-04,210,0.0003429059,0.0003760714,0.0004775215,0.0003021095
515,B.1.1.316,B.1.1,2020-05-17,2020-01-04,134,0.0003271981,0.0004270801,0.0006230335,0.0002479214
516,B.1.1.317,B.1.1,2020-03-19,2020-01-04,75,0.0009163206,0.0007334801,0.0012102958,0.0005323590
517,B.1.1.318,B.1.1,2020-05-14,2020-01-04,131,0.0003920437,0.0010289752,0.0004848367,0.0001454903
518,B.1.1.319,B.1.1,2020-03-02,2020-01-04,58,0.0013971697,0.0013741528,0.0023080911,0.0014152923
519,B.1.1.320,B.1.1,2020-09-01,2020-01-04,241,0.0003128830,0.0003028362,0.0004660224,0.0003425567
520,B.1.1.322,B.1.1,2020-04-13,2020-01-04,100,0.0006992568,0.0005133003,0.0008635563,0.0008292477
521,B.1.1.323,B.1.1,2020-02-29,2020-01-04,56,0.0012247326,0.0013602982,0.0017193644,0.0014742174
522,B.1.1.324,B.1.1,2020-04-05,2020-01-04,92,0.0008786741,0.0008508892,0.0014436173,0.0008973497
523,B.1.1.325,B.1.1,2020-07-16,2020-01-04,194,0.0004259826,0.0004035434,0.0006279942,0.0004255473
524,B.1.1.326,B.1.1,2020-03-23,2020-01-04,79,0.0010370179,0.0009287291,0.0013262139,0.0009795398
525,B.1.1.327,B.1.1,2020-11-22,2020-01-04,323,0.0002560701,0.0002490757,0.0004193944,0.0002555919
526,B.1.1.328,B.1.1,2020-05-04,2020-01-04,121,0.0006721724,0.0006200631,0.0010262202,0.0005566500
527,B.1.1.329,B.1.1,2020-06-02,2020-01-04,150,0.0004923334,0.0004580898,0.0005998708,0.0004272102
528,B.1.1.33,B.1.1,2020-03-01,2020-01-04,57,0.0012007046,0.0010551504,0.0014354788,0.0011441938
529,B.1.1.330,B.1.1,2021-01-02,2020-01-04,364,0.0002220825,0.0002150599,0.0003776016,0.0002268027
530,B.1.1.331,B.1.1,2020-02-26,2020-01-04,53,0.0015083416,0.0010649650,0.0018342298,0.0015576637
531,B.1.1.332,B.1.1,2020-07-01,2020-01-04,179,0.0009287891,0.0007016896,0.0006695437,0.0003838789
532,B.1.1.333,B.1.1,2020-01-29,2020-01-04,25,0.0029607106,0.0031313095,0.0054053515,0.0033022470
533,B.1.1.334,B.1.1,2020-05-23,2020-01-04,140,0.0005549274,0.0005139887,0.0006746973,0.0005901612
534,B.1.1.335,B.1.1,2020-03-19,2020-01-04,90,0.0021663196,0.0008299780,0.0016585651,0.0027901372
535,B.1.1.336,B.1.1,2020-09-01,2020-01-04,241,0.0003571772,0.0002879402,0.0004315307,0.0004992074
536,B.1.1.337,B.1.1,2020-06-27,2020-01-04,175,0.0003653239,0.0003311623,0.0004678154,0.0004117612
537,B.1.1.338,B.1.1,2020-12-02,2020-01-04,333,0.0002386884,0.0002101565,0.0003275007,0.0002481669
538,B.1.1.339,B.1.1,2020-03-19,2020-01-04,75,0.0010371405,0.0010056502,0.0017024707,0.0011105861
539,B.1.1.34,B.1.1,2020-04-15,2020-01-04,102,0.0007946707,0.0006140479,0.0010971426,0.0008130840
540,B.1.1.340,B.1.1,2020-04-06,2020-01-04,93,0.0009265896,0.0008417399,0.0013976178,0.0009053338
541,B.1.1.341,B.1.1,2020-09-14,2020-01-04,254,0.0003182599,0.0003081961,0.0004830954,0.0003250243
542,B.1.1.342,B.1.1,2020-06-16,2020-01-04,164,0.0006753353,0.0005304843,0.0008156361,0.0005033913
543,B.1.1.343,B.1.1,2020-11-09,2020-01-04,310,0.0002623518,0.0002525220,0.0004072898,0.0002663102
544,B.1.1.344,B.1.1,2020-04-09,2020-01-04,96,0.0007035863,0.0008338910,0.0010542836,0.0008596058
545,B.1.1.345,B.1.1,2020-11-10,2020-01-04,311,0.0002611167,0.0002517100,0.0004223352,0.0002654539
546,B.1.1.346,B.1.1,2020-09-21,2020-01-04,261,0.0003075187,0.0002999303,0.0005062883,0.0003163072
547,B.1.1.347,B.1.1,2020-07-14,2020-01-04,192,0.0004251367,0.0004144257,0.0006710214,0.0004202747
548,B.1.1.348,B.1.1,2020-04-30,2020-01-04,117,0.0005689601,0.0003635380,0.0005966307,0.0005794657
549,B.1.1.349,B.1.1,2020-08-04,2020-01-04,213,0.0003876304,0.0003681600,0.0005500950,0.0003845999
550,B.1.1.350,B.1.1,2020-03-23,2020-01-04,79,0.0010337176,0.0018087600,0.0013302833,0.0028917075
551,B.1.1.351,B.1.1,2020-09-10,2020-01-04,250,0.0002854310,0.0003165114,0.0005197160,0.0003221038
552,B.1.1.352,B.1.1,2020-09-29,2020-01-04,269,0.0003319148,0.0002885311,0.0003944868,0.0002806301
553,B.1.1.353,B.1.1,2020-09-08,2020-01-04,248,0.0004831373,0.0003329488,0.0004648293,0.0001928018
554,B.1.1.354,B.1.1,2020-05-19,2020-01-04,136,0.0005887111,0.0005556899,0.0007726230,0.0005638716
555,B.1.1.355,B.1.1,2020-09-10,2020-01-04,250,0.0003300896,0.0003131616,0.0004935493,0.0003302247
556,B.1.1.356,B.1.1,2020-05-20,2020-01-04,137,0.0004793255,0.0004413052,0.0008660222,0.0006022683
557,B.1.1.357,B.1.1,2020-07-01,2020-01-04,179,0.0004552906,0.0004373285,0.0007388910,0.0004612077
558,B.1.1.358,B.1.1,2020-09-10,2020-01-04,250,0.0003447593,0.0006542173,0.0004701362,0.0009017950
559,B.1.1.359,B.1.1,2020-04-10,2020-01-04,97,0.0008518381,0.0008036469,0.0011158863,0.0008701884
560,B.1.1.360,B.1.1,2020-04-03,2020-01-04,90,0.0008989961,0.0008697979,0.0013768819,0.0009172908
561,B.1.1.361,B.1.1,2020-06-04,2020-01-04,152,0.0005318291,0.0005150119,0.0008087669,0.0005431327
562,B.1.1.362,B.1.1,2020-06-09,2020-01-04,157,0.0006126729,0.0004307347,0.0005636637,0.0003642425
563,B.1.1.363,B.1.1,2020-03-30,2020-01-04,86,0.0008037549,0.0009083489,0.0012876393,0.0009609157
564,B.1.1.364,B.1.1,2020-06-09,2020-01-04,157,0.0005261575,0.0004986102,0.0008588431,0.0005258355
565,B.1.1.365,B.1.1,2020-04-29,2020-01-04,149,0.0004494453,0.0004409615,0.0007862197,0.0003907147
566,B.1.1.366,B.1.1,2020-03-28,2020-01-04,84,0.0009592089,0.0009365113,0.0015670202,0.0009828116
567,B.1.1.367,B.1.1,2020-05-14,2020-01-04,131,0.0006435799,0.0006032015,0.0009215140,0.0006396611
568,B.1.1.368,B.1.1,2020-05-04,2020-01-04,121,0.0004418229,0.0005710502,0.0005551744,0.0004400355
569,B.1.1.369,B.1.1,2020-03-02,2020-01-04,58,0.0012244987,0.0008526904,0.0015805632,0.0012603180
570,B.1.1.37,B.1.1,2020-03-23,2020-01-04,79,0.0006497958,0.0009495196,0.0013830262,0.0009847468
571,B.1.1.370,B.1.1,2020-04-05,2020-01-04,92,0.0009060481,0.0010033713,0.0014226093,0.0013070086
572,B.1.1.371,B.1.1,2020-03-07,2020-01-04,63,0.0011127054,0.0007936947,0.0017030355,0.0012990500
573,B.1.1.372,B.1.1,2020-03-08,2020-01-04,64,0.0008868972,0.0007444556,0.0012469868,0.0007524784
574,B.1.1.373,B.1.1,2020-08-07,2020-01-04,216,0.0004129397,0.0003566307,0.0005701044,0.0003354011
575,B.1.1.374,B.1.1,2020-10-22,2020-01-04,293,0.0002610979,0.0001991084,0.0003358777,0.0002356742
576,B.1.1.375,B.1.1,2020-09-10,2020-01-04,250,0.0003912969,0.0002188686,0.0003842925,0.0001975747
577,B.1.1.376,B.1.1,2020-05-11,2020-01-04,128,0.0005614842,0.0004111603,0.0005923564,0.0005764233
578,B.1.1.377,B.1.1,2020-10-19,2020-01-04,289,0.0002661112,0.0002489146,0.0004048237,0.0002587645
579,B.1.1.378,B.1.1,2020-03-16,2020-01-04,72,0.0008718358,0.0008041573,0.0011650882,0.0010874254
580,B.1.1.379,B.1.1,2020-04-05,2020-01-04,92,0.0008679276,0.0008508892,0.0013702235,0.0008973497
581,B.1.1.38,B.1.1,2020-05-25,2020-01-04,142,0.0005852352,0.0005512803,0.0008123602,0.0005813815
582,B.1.1.380,B.1.1,2020-06-12,2020-01-04,160,0.0004785094,0.0004377760,0.0006186768,0.0005173369
583,B.1.1.381,B.1.1,2020-03-26,2020-01-04,82,0.0010052619,0.0009546562,0.0013970291,0.0010067826
584,B.1.1.382,B.1.1,2020-04-19,2020-01-04,106,0.0007734660,0.0007535777,0.0009588092,0.0008513222
585,B.1.1.383,B.1.1,2020-04-29,2020-01-04,116,0.0010064848,0.0006819178,0.0010500682,0.0007116912
586,B.1.1.384,B.1.1,2020-12-28,2020-01-04,359,0.0002249174,0.0002180552,0.0003525715,0.0002271355
587,B.1.1.385,B.1.1,2020-09-11,2020-01-04,251,0.0003011166,0.0002909025,0.0004731035,0.0003215716
588,B.1.1.386,B.1.1,2020-05-30,2020-01-04,147,0.0006040488,0.0005325293,0.0007792765,0.0005786255
589,B.1.1.387,B.1.1,2020-08-04,2020-01-04,213,0.0003919119,0.0004935726,0.0007131831,0.0018647893
590,B.1.1.388,B.1.1,2020-04-26,2020-01-04,113,0.0012400926,0.0007118457,0.0018820430,0.0007811462
591,B.1.1.389,B.1.1,2020-06-18,2020-01-04,166,0.0004829050,0.0004640709,0.0007917950,0.0004991490
592,B.1.1.39,B.1.1,2020-07-01,2020-01-04,179,0.0002746284,0.0003439488,0.0005080296,0.0001680178
593,B.1.1.391,B.1.1,2020-03-14,2020-01-04,70,0.0011533908,0.0010725852,0.0018350173,0.0011184400
594,B.1.1.392,B.1.1,2020-08-26,2020-01-04,256,0.0003198384,0.0003057883,0.0004709435,0.0003224851
595,B.1.1.393,B.1.1,2020-11-04,2020-01-04,305,0.0002708149,0.0002566617,0.0004726565,0.0002706760
596,B.1.1.394,B.1.1,2020-06-21,2020-01-04,169,0.0004798744,0.0010179873,0.0009517136,0.0004884981
597,B.1.1.395,B.1.1,2020-04-27,2020-01-04,114,0.0007091054,0.0006866825,0.0012178489,0.0007417121
598,B.1.1.396,B.1.1,2020-07-25,2020-01-04,203,0.0003982168,0.0003856247,0.0006561270,0.0004066807
599,B.1.1.397,B.1.1,2020-08-08,2020-01-04,226,0.0003134452,0.0003196497,0.0003474546,0.0002234843
600,B.1.1.398,B.1.1,2020-03-19,2020-01-04,75,0.0009192098,0.0007216441,0.0012125346,0.0008114328
601,B.1.1.399,B.1.1,2020-04-15,2020-01-04,102,0.0007997603,0.0007812398,0.0015568431,0.0008093743
602,B.1.1.4,B.1.1,2020-03-31,2020-01-04,87,0.0007712402,0.0008140393,0.0014618273,0.0008142227
603,B.1.1.40,B.1.1,2020-04-20,2020-01-04,107,0.0007107646,0.0007408188,0.0012134388,0.0007715530
604,B.1.1.400,B.1.1,2020-03-29,2020-01-04,85,0.0012230849,0.0009270501,0.0025143523,0.0018414725
605,B.1.1.401,B.1.1,2020-06-01,2020-01-04,149,0.0005425370,0.0005316532,0.0009129429,0.0005715553
606,B.1.1.402,B.1.1,2020-04-11,2020-01-04,98,0.0008931954,0.0003774136,0.0011375602,0.0008363718
607,B.1.1.403,B.1.1,2020-09-03,2020-01-04,243,0.0003280895,0.0003360986,0.0004656326,0.0003397373
608,B.1.1.404,B.1.1,2020-05-25,2020-01-04,142,0.0005600556,0.0010893548,0.0008783976,0.0002561214
609,B.1.1.405,B.1.1,2020-09-14,2020-01-04,254,0.0003201760,0.0003129704,0.0005779034,0.0003578538
610,B.1.1.406,B.1.1,2020-03-25,2020-01-04,81,0.0012565640,0.0008879086,0.0012081240,0.0008142309
611,B.1.1.407,B.1.1,2020-06-09,2020-01-04,157,0.0005773653,0.0004467754,0.0007830777,0.0003551145
612,B.1.1.408,B.1.1,2020-07-11,2020-01-04,189,0.0009291351,0.0004141895,0.0008053201,0.0004368052
613,B.1.1.409,B.1.1,2020-02-28,2020-01-04,73,0.0025883920,0.0020565038,0.0031359716,0.0023027902
614,B.1.1.41,B.1.1,2020-03-21,2020-01-04,77,0.0008493855,0.0008532351,0.0013721986,0.0010465356
615,B.1.1.410,B.1.1,2020-05-19,2020-01-04,136,0.0007118561,0.0007807022,0.0009258861,0.0006070307
616,B.1.1.411,B.1.1,2020-03-22,2020-01-04,78,0.0010145366,0.0009234630,0.0014342911,0.0004723119
617,B.1.1.412,B.1.1,2020-06-18,2020-01-04,166,0.0004256743,0.0004719663,0.0007450395,0.0004988557
618,B.1.1.413,B.1.1,2020-09-07,2020-01-04,247,0.0003473007,0.0002905439,0.0004408488,0.0001964987
619,B.1.1.414,B.1.1,2020-07-14,2020-01-04,192,0.0004336271,0.0004077178,0.0006278897,0.0004299801
620,B.1.1.415,B.1.1,2020-11-28,2020-01-04,329,0.0002454860,0.0002379386,0.0004019852,0.0002509306
621,B.1.1.416,B.1.1,2020-03-19,2020-01-04,75,0.0007381773,0.0008319229,0.0012377564,0.0008237469
622,B.1.1.417,B.1.1,2020-06-23,2020-01-04,171,0.0004670913,0.0004450616,0.0006550234,0.0004813345
623,B.1.1.418,B.1.1,2020-10-06,2020-01-04,276,0.0002800423,0.0003306096,0.0005254979,0.0003327774
624,B.1.1.419,B.1.1,2020-03-14,2020-01-04,70,0.0009191535,0.0008880213,0.0012162182,0.0011008923
625,B.1.1.420,B.1.1,2020-04-17,2020-01-04,271,0.0002980126,0.0001553401,0.0002911183,0.0001666791
626,B.1.1.421,B.1.1,2020-05-27,2020-01-04,145,0.0006628020,0.0005467420,0.0009871036,0.0005693529
627,B.1.1.422,B.1.1,2020-10-26,2020-01-04,296,0.0003066437,0.0002644656,0.0003870546,0.0003938877
628,B.1.1.423,B.1.1,2020-05-19,2020-01-04,136,0.0006121845,0.0006442003,0.0008494673,0.0006230103
629,B.1.1.424,B.1.1,2020-04-05,2020-01-04,92,0.0012290339,0.0008646705,0.0014063103,0.0008973497
630,B.1.1.425,B.1.1,2020-08-25,2020-01-04,234,0.0005749316,0.0005388941,0.0005747811,0.0003528042
631,B.1.1.426,B.1.1,2020-06-16,2020-01-04,164,0.0004954732,0.0004860832,0.0007542381,0.0005033913
632,B.1.1.427,B.1.1,2020-07-25,2020-01-04,203,0.0003970546,0.0003856247,0.0007562200,0.0004066807
633,B.1.1.428,B.1.1,2020-10-26,2020-01-04,296,0.0002361030,0.0002370632,0.0003242339,0.0001191435
634,B.1.1.429,B.1.1,2020-09-15,2020-01-04,255,0.0003083257,0.0001929662,0.0005081545,0.0002426244
635,B.1.1.43,B.1.1,2020-03-25,2020-01-04,81,0.0009067184,0.0009330451,0.0012592352,0.0003755313
636,B.1.1.430,B.1.1,2020-06-11,2020-01-04,159,0.0005161630,0.0004923384,0.0008405539,0.0005192212
637,B.1.1.431,B.1.1,2020-06-23,2020-01-04,171,0.0004772762,0.0004577884,0.0006979802,0.0004827847
638,B.1.1.432,B.1.1,2020-04-24,2020-01-04,111,0.0005287585,0.0006111084,0.0008580717,0.0004982651
639,B.1.1.433,B.1.1,2020-08-09,2020-01-04,218,0.0003535321,0.0003349531,0.0005499745,0.0002177116
640,B.1.1.434,B.1.1,2020-05-21,2020-01-04,138,0.0003738212,0.0004815559,0.0007299621,0.0004592097
641,B.1.1.435,B.1.1,2020-09-26,2020-01-04,266,0.0003109113,0.0002960512,0.0004626743,0.0003103616
642,B.1.1.436,B.1.1,2020-03-23,2020-01-04,79,0.0010283103,0.0009953955,0.0016737054,0.0010450149
643,B.1.1.437,B.1.1,2020-06-08,2020-01-04,156,0.0004790294,0.0005018065,0.0006414201,0.0005292063
644,B.1.1.438,B.1.1,2020-03-12,2020-01-04,68,0.0011970169,0.0011512031,0.0019508335,0.0012140614
645,B.1.1.44,B.1.1,2020-02-28,2020-01-04,55,0.0011745295,0.0014230036,0.0022050575,0.0015212338
646,B.1.1.440,B.1.1,2020-05-09,2020-01-04,126,0.0005894474,0.0004268983,0.0009365298,0.0006552077
647,B.1.1.441,B.1.1,2020-06-26,2020-01-04,174,0.0004701796,0.0004498955,0.0007184550,0.0004744608
648,B.1.1.442,B.1.1,2020-05-13,2020-01-04,130,0.0006237048,0.0006022414,0.0009049311,0.0006350475
649,B.1.1.444,B.1.1,2020-07-27,2020-01-04,205,0.0003943318,0.0003818625,0.0006454810,0.0004027131
650,B.1.1.445,B.1.1,2020-12-14,2020-01-04,345,0.0002453611,0.0003333755,0.0003330028,0.0003251928
651,B.1.1.446,B.1.1,2020-08-15,2020-01-04,224,0.0003874206,0.0003494724,0.0006020471,0.0003685544
652,B.1.1.447,B.1.1,2020-05-05,2020-01-04,122,0.0006653382,0.0006471400,0.0010221320,0.0008537603
653,B.1.1.448,B.1.1,2020-04-20,2020-01-04,121,0.0007104930,0.0004692691,0.0006212671,0.0003729437
654,B.1.1.449,B.1.1,2020-09-04,2020-01-04,244,0.0003432280,0.0003444612,0.0005209089,0.0003383450
655,B.1.1.45,B.1.1,2020-05-22,2020-01-04,139,0.0005334727,0.0005502726,0.0008613645,0.0003102218
656,B.1.1.450,B.1.1,2020-11-20,2020-01-04,321,0.0002675413,0.0002464428,0.0003952634,0.0002571843
657,B.1.1.451,B.1.1,2020-10-10,2020-01-04,280,0.0002888645,0.0002816828,0.0004719522,0.0002948435
658,B.1.1.452,B.1.1,2020-09-10,2020-01-04,250,0.0003460486,0.0003267370,0.0005476103,0.0003302247
659,B.1.1.453,B.1.1,2020-08-05,2020-01-04,214,0.0003556172,0.0003515918,0.0005089514,0.0003838993
660,B.1.1.456,B.1.1,2020-06-18,2020-01-04,166,0.0005798817,0.0004715772,0.0007545327,0.0004973264
661,B.1.1.458,B.1.1,2020-05-14,2020-01-04,131,0.0006302829,0.0006051698,0.0010146628,0.0006301998
662,B.1.1.459,B.1.1,2020-04-04,2020-01-04,91,0.0007671478,0.0008595988,0.0013444770,0.0009061538
663,B.1.1.46,B.1.1,2020-04-20,2020-01-04,107,0.0006034488,0.0006314118,0.0010774622,0.0004397396
664,B.1.1.461,B.1.1,2020-09-18,2020-01-04,258,0.0002994234,0.0003055483,0.0003937912,0.0003055750
665,B.1.1.462,B.1.1,2020-03-25,2020-01-04,81,0.0010000917,0.0009644208,0.0012852991,0.0010263287
666,B.1.1.463,B.1.1,2020-05-11,2020-01-04,128,0.0006571442,0.0006115766,0.0009012386,0.0006619335
667,B.1.1.464,B.1.1,2020-03-28,2020-01-04,88,0.0008266122,0.0006766947,0.0010862932,0.0004809814
668,B.1.1.465,B.1.1,2020-04-21,2020-01-04,108,0.0007537376,0.0007248316,0.0012228056,0.0007631751
669,B.1.1.466,B.1.1,2020-07-21,2020-01-04,199,0.0004141105,0.0003933142,0.0006446334,0.0004148552
670,B.1.1.467,B.1.1,2020-10-08,2020-01-04,278,0.0003075900,0.0002724336,0.0003848090,0.0002969647
671,B.1.1.47,B.1.1,2020-07-01,2020-01-04,179,0.0003711438,0.0004050160,0.0006470417,0.0004579987
672,B.1.1.48,B.1.1,2020-03-27,2020-01-04,83,0.0009736280,0.0009005193,0.0015667631,0.0009929282
673,B.1.1.480,B.1.1,2020-04-13,2020-01-04,100,0.0009799730,0.0008086212,0.0012920371,0.0008255618
674,B.1.1.481,B.1.1,2020-04-17,2020-01-04,220,0.0003701981,0.0003587240,0.0005674952,0.0003752553
675,B.1.1.482,B.1.1,2020-03-02,2020-01-04,58,0.0011625098,0.0013436610,0.0018519648,0.0017804896
676,B.1.1.483,B.1.1,2020-12-06,2020-01-04,337,0.0002412124,0.0002385683,0.0003781251,0.0002449738
677,B.1.1.484,B.1.1,2020-05-31,2020-01-04,148,0.0005462028,0.0008530640,0.0010090951,0.0005578120
678,B.1.1.485,B.1.1,2020-04-09,2020-01-04,96,0.0007994332,0.0008154979,0.0009465891,0.0008681524
679,B.1.1.486,B.1.1,2020-08-13,2020-01-04,222,0.0002486401,0.0003062741,0.0004228193,0.0002802502
680,B.1.1.487,B.1.1,2020-03-22,2020-01-04,78,0.0008987815,0.0008132245,0.0011752812,0.0010565723
681,B.1.1.49,B.1.1,2020-03-23,2020-01-04,79,0.0008445478,0.0009909090,0.0015366198,0.0010443750
682,B.1.1.5,B.1.1,2020-03-16,2020-01-04,72,0.0009678765,0.0007193344,0.0015568541,0.0011239135
683,B.1.1.50,B.1.1,2020-03-29,2020-01-04,85,0.0006609257,0.0007527460,0.0008394977,0.0004551094
684,B.1.1.500,B.1.1,2020-04-10,2020-01-04,97,0.0007241666,0.0007036511,0.0011932162,0.0009575267
685,B.1.1.506,B.1.1,2020-05-14,2020-01-04,131,0.0006218331,0.0006002799,0.0009314620,0.0006301998
686,B.1.1.507,B.1.1,2020-09-07,2020-01-04,247,0.0004411926,0.0003292289,0.0004154977,0.0003342355
687,B.1.1.51,B.1.1,2020-03-30,2020-01-04,86,0.0007746644,0.0009009797,0.0014748013,0.0008377989
688,B.1.1.512,B.1.1,2020-07-21,2020-01-04,199,0.0003983188,0.0003838013,0.0005213303,0.0004599950
689,B.1.1.513,B.1.1,2020-03-16,2020-01-04,72,0.0011240731,0.0010986441,0.0018622122,0.0011466136
690,B.1.1.514,B.1.1,2020-05-01,2020-01-04,118,0.0006943931,0.0006662003,0.0010836125,0.0007179705
691,B.1.1.515,B.1.1,2020-03-16,2020-01-04,72,0.0011790213,0.0024558671,0.0016320023,0.0011466136
692,B.1.1.516,B.1.1,2020-04-14,2020-01-04,101,0.0008168465,0.0007750674,0.0013108886,0.0008173879
693,B.1.1.517,B.1.1,2020-11-16,2020-01-04,317,0.0002810269,0.0002360449,0.0003248702,0.0002505761
694,B.1.1.518,B.1.1,2020-05-23,2020-01-04,140,0.0003941134,0.0005359087,0.0006738936,0.0005899160
695,B.1.1.519,B.1.1,2020-03-24,2020-01-04,237,0.0001914554,0.0002581583,0.0002948941,0.0002451906
696,B.1.1.52,B.1.1,2020-04-11,2020-01-04,98,0.0013689044,0.0008147330,0.0016142390,0.0008379386
697,B.1.1.521,B.1.1,2020-05-15,2020-01-04,132,0.0005547579,0.0005386955,0.0009428748,0.0006285337
698,B.1.1.522,B.1.1,2021-02-08,2020-01-04,401,0.0002042098,0.0001836447,0.0003267344,0.0002058758
699,B.1.1.523,B.1.1,2021-01-02,2020-01-04,364,0.0001702403,0.0001605315,0.0003089892,0.0001565553
700,B.1.1.524,B.1.1,2020-11-14,2020-01-04,315,0.0002596865,0.0002497840,0.0003646926,0.0001863047
701,B.1.1.525,B.1.1,2021-01-05,2020-01-04,367,0.0002216012,0.0000990444,0.0002482904,0.0001392636
702,B.1.1.526,B.1.1,2020-08-31,2020-01-04,240,0.0002560717,0.0002613243,0.0003679404,0.0001405070
703,B.1.1.528,B.1.1,2020-12-07,2020-01-04,338,0.0001824000,0.0001678774,0.0002994506,0.0001134766
704,B.1.1.529,B.1.1,2020-07-01,2020-01-04,179,0.0010601924,0.0014048703,0.0014884927,0.0011596248
705,B.1.1.53,B.1.1,2020-06-04,2020-01-04,152,0.0008080860,0.0004842128,0.0005738563,0.0004443114
706,B.1.1.54,B.1.1,2020-03-19,2020-01-04,75,0.0007128435,0.0006306265,0.0012824627,0.0006165469
707,B.1.1.55,B.1.1,2020-04-12,2020-01-04,99,0.0007486453,0.0007650366,0.0011061189,0.0003312650
